angle,reflectance
65.54364,0.12490839
65.60657,0.12543207
65.66947,0.12595862
65.73234,0.12648812
65.795166,0.12702051
65.85797,0.12755586
65.92074,0.12809415
65.98348,0.12863545
66.046196,0.1291797
66.10888,0.12972702
66.171524,0.13027728
66.23414,0.13083066
66.29673,0.13138711
66.35929,0.13194655
66.42182,0.13250916
66.48432,0.13307482
66.54679,0.13364367
66.60924,0.1342156
66.671646,0.13479073
66.734024,0.13536908
66.79638,0.13595058
66.8587,0.1365352
66.921,0.13712318
66.98326,0.13771433
67.04551,0.13830881
67.10771,0.13890651
67.16989,0.13950755
67.23204,0.14011192
67.29417,0.14071961
67.35626,0.14133063
67.41833,0.1419451
67.48037,0.14256285
67.54237,0.14318414
67.60436,0.1438087
67.66631,0.14443684
67.72825,0.14506838
67.790146,0.14570346
67.85202,0.14634202
67.91387,0.1469841
67.97569,0.14762974
68.03748,0.14827894
68.09925,0.1489317
68.16099,0.14958811
68.222694,0.15024814
68.28438,0.15091178
68.34605,0.1515791
68.40768,0.15225002
68.46928,0.15292475
68.53087,0.15360318
68.59242,0.15428534
68.653946,0.15497127
68.71545,0.15566099
68.776924,0.15635453
68.83838,0.15705189
68.89981,0.15775307
68.961205,0.1584582
69.02258,0.1591671
69.08394,0.15988004
69.145256,0.16059683
69.20656,0.16131762
69.26783,0.16204242
69.32909,0.16277117
69.39031,0.16350392
69.45151,0.16424079
69.51269,0.16498166
69.57384,0.1657267
69.63497,0.16647582
69.69607,0.16722904
69.75715,0.16798648
69.81821,0.16874805
69.879234,0.16951384
69.94025,0.17028387
70.00123,0.17105812
70.06219,0.17183678
70.12313,0.1726196
70.18404,0.17340678
70.244934,0.17419834
70.30579,0.1749942
70.366646,0.17579463
70.42746,0.1765993
70.488266,0.17740852
70.54904,0.17822218
70.60979,0.17904036
70.67052,0.17986302
70.731224,0.18069029
70.79191,0.1815221
70.85257,0.18235855
70.91321,0.18319955
70.97383,0.1840453
71.034424,0.18489563
71.095,0.18575072
71.155556,0.18661055
71.21608,0.18747514
71.27659,0.1883445
71.33708,0.1892187
71.39754,0.19009773
71.457985,0.19098163
71.51841,0.19187036
71.578804,0.19276409
71.63919,0.19366275
71.69954,0.19456637
71.75988,0.19547503
71.8202,0.1963887
71.88049,0.1973075
71.94077,0.19823132
72.00103,0.19916026
72.06126,0.2000944
72.12147,0.20103365
72.18166,0.2019782
72.24183,0.2029279
72.301994,0.20388292
72.36212,0.20484328
72.42223,0.20580895
72.48232,0.2067799
72.5424,0.20775636
72.602455,0.20873813
72.66248,0.20972544
72.7225,0.21071821
72.78249,0.21171649
72.84247,0.21272036
72.90242,0.21372971
72.96235,0.21474475
73.02227,0.2157654
73.08216,0.21679169
73.142044,0.21782382
73.201904,0.21886161
73.26174,0.21990521
73.32156,0.22095457
73.38137,0.22200976
73.441154,0.22307092
73.500916,0.22413784
73.56067,0.22521085
73.6204,0.22628978
73.68011,0.22737472
73.73979,0.22846574
73.79947,0.22956273
73.85912,0.23066598
73.91877,0.2317753
73.97838,0.23289086
74.03799,0.23401268
74.09757,0.23514071
74.15714,0.23627499
74.21668,0.23741561
74.276215,0.23856261
74.33574,0.23971611
74.395226,0.24087602
74.45471,0.24204239
74.514175,0.24321531
74.573616,0.24439472
74.63305,0.24558078
74.69247,0.24677348
74.751854,0.24797282
74.81123,0.24917896
74.8706,0.25039172
74.92994,0.2516114
74.989265,0.25283787
75.04858,0.25407118
75.10787,0.2553115
75.16715,0.25655872
75.22641,0.25781292
75.28567,0.2590742
75.344894,0.26034245
75.404106,0.26161796
75.4633,0.26290053
75.52249,0.26419035
75.58166,0.26548743
75.64081,0.26679176
75.69994,0.26810354
75.75906,0.26942253
75.81817,0.27074903
75.87726,0.27208298
75.93633,0.2734245
75.99539,0.2747735
76.05443,0.27613008
76.11346,0.27749446
76.17248,0.27886635
76.23147,0.28024605
76.29045,0.28163356
76.34943,0.28302884
76.40838,0.284432
76.467316,0.28584316
76.52624,0.28726226
76.58515,0.28868935
76.64404,0.29012448
76.70293,0.29156777
76.761795,0.29301926
76.82065,0.29447886
76.87949,0.2959468
76.93831,0.29742306
76.997116,0.29890764
77.05592,0.30040064
77.1147,0.30190212
77.17347,0.3034121
77.23223,0.3049307
77.29097,0.3064579
77.34969,0.3079937
77.40842,0.30953825
77.46711,0.31109163
77.525795,0.31265384
77.58447,0.31422484
77.643135,0.31580487
77.70178,0.31739384
77.76042,0.31899184
77.81904,0.32059905
77.87765,0.32221532
77.93624,0.32384077
77.99483,0.32547557
78.0534,0.32711968
78.11195,0.3287732
78.1705,0.33043605
78.229034,0.33210853
78.28755,0.33379054
78.34606,0.3354821
78.404564,0.3371833
78.46304,0.3388943
78.521515,0.3406152
78.57997,0.34234586
78.63842,0.3440864
78.69685,0.34583694
78.75528,0.3475975
78.81369,0.3493682
78.872086,0.35114905
78.93047,0.35294008
78.98885,0.3547415
79.04722,0.3565532
79.10557,0.35837537
79.16392,0.360208
79.222244,0.36205113
79.28056,0.36390495
79.33887,0.3657694
79.39716,0.36764464
79.455444,0.36953065
79.513725,0.37142754
79.57199,0.37333536
79.63024,0.37525415
79.688484,0.37718412
79.74671,0.3791253
79.80493,0.38107768
79.863144,0.3830413
79.92134,0.38501635
79.97954,0.38700277
80.037704,0.3890007
80.09587,0.39101022
80.15403,0.39303145
80.21219,0.39506435
80.27032,0.3971091
80.328445,0.39916572
80.38656,0.40123436
80.44467,0.403315
80.50277,0.40540767
80.56085,0.40751255
80.61893,0.4096298
80.677,0.41175923
80.735054,0.4139012
80.793106,0.41605574
80.85114,0.41822278
80.90917,0.42040238
80.96719,0.42259485
81.0252,0.42480013
81.083206,0.42701823
81.1412,0.42924935
81.19918,0.43149367
81.25716,0.43375102
81.31512,0.4360217
81.37307,0.43830565
81.43102,0.44060293
81.48896,0.4429138
81.54688,0.44523835
81.604805,0.44757637
